Bandit,Reward,Algorithm
3,4.745527030126279,EpsilonGreedyBandit
3,4.740652122541068,EpsilonGreedyBandit
3,4.02269728338763,EpsilonGreedyBandit
3,3.9475885755284965,EpsilonGreedyBandit
3,5.502928311503862,EpsilonGreedyBandit
3,4.219934554369289,EpsilonGreedyBandit
3,2.762387485338813,EpsilonGreedyBandit
3,5.0982109610272275,EpsilonGreedyBandit
3,2.3916371738243907,EpsilonGreedyBandit
3,4.186589299854698,EpsilonGreedyBandit
3,3.7681015581234085,EpsilonGreedyBandit
3,4.689075618950205,EpsilonGreedyBandit
3,4.239586248951331,EpsilonGreedyBandit
3,3.7712990263603334,EpsilonGreedyBandit
3,5.338979656720829,EpsilonGreedyBandit
3,6.601874061872726,EpsilonGreedyBandit
3,2.8284023675330796,EpsilonGreedyBandit
3,3.7089865901476733,EpsilonGreedyBandit
3,3.6740418906057877,EpsilonGreedyBandit
3,3.5883235731424925,EpsilonGreedyBandit
3,4.864691719813513,EpsilonGreedyBandit
3,3.564540366861073,EpsilonGreedyBandit
3,4.478657635790642,EpsilonGreedyBandit
3,4.56050695860433,EpsilonGreedyBandit
3,6.3602996841222605,EpsilonGreedyBandit
3,5.279771076302501,EpsilonGreedyBandit
3,3.257379786392071,EpsilonGreedyBandit
3,4.727404212107968,EpsilonGreedyBandit
3,4.871083235103464,EpsilonGreedyBandit
3,4.295821055969401,EpsilonGreedyBandit
3,5.47674671711139,EpsilonGreedyBandit
3,3.4585589165392463,EpsilonGreedyBandit
3,4.754407953101116,EpsilonGreedyBandit
3,4.968530452744037,EpsilonGreedyBandit
3,5.113333327214355,EpsilonGreedyBandit
3,3.64174333740897,EpsilonGreedyBandit
3,4.489758082893961,EpsilonGreedyBandit
3,4.601122577749061,EpsilonGreedyBandit
3,4.580068195842445,EpsilonGreedyBandit
3,4.475572956180566,EpsilonGreedyBandit
3,4.484745398365325,EpsilonGreedyBandit
3,4.000881293211968,EpsilonGreedyBandit
3,4.175982460075358,EpsilonGreedyBandit
3,4.122605117474968,EpsilonGreedyBandit
3,2.7551173580333694,EpsilonGreedyBandit
3,3.2958866152824466,EpsilonGreedyBandit
3,3.0563683238896138,EpsilonGreedyBandit
3,5.116206901922264,EpsilonGreedyBandit
3,3.599366772290633,EpsilonGreedyBandit
3,5.213158330357327,EpsilonGreedyBandit
3,2.7721612456876796,EpsilonGreedyBandit
3,2.0306414298945876,EpsilonGreedyBandit
3,4.81567498143041,EpsilonGreedyBandit
3,2.5603396742477154,EpsilonGreedyBandit
3,4.346685050118199,EpsilonGreedyBandit
3,3.926657937340316,EpsilonGreedyBandit
3,3.147683653521361,EpsilonGreedyBandit
3,3.067458626594485,EpsilonGreedyBandit
3,3.2080975754694703,EpsilonGreedyBandit
3,5.903796089707623,EpsilonGreedyBandit
3,4.528465405854355,EpsilonGreedyBandit
